Country Name,Country Code,Indicator Name,Indicator Code,year_int,value
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,2003,-0.087321013212204
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,2003,0.0336971394717693
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.173525497317314
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,2003,0.668375253677368
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,2003,-0.171991765499115
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,2003,0.545891940593719
Croatia,HRV,Control of Corruption: Estimate,CC.EST,2003,0.258523046970367
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,2003,0.318801134824753
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.558495879173279
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,2003,0.466213047504425
Croatia,HRV,Rule of Law: Estimate,RL.EST,2003,-0.045993946492672
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,2003,0.623684108257294
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,2003,1.19230818748474
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,2003,1.1232738494873
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.532275915145874
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,2003,1.18172955513
Cyprus,CYP,Rule of Law: Estimate,RL.EST,2003,0.938781797885895
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,2003,0.99446302652359
Czechia,CZE,Control of Corruption: Estimate,CC.EST,2003,0.489982098340988
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,2003,0.854176342487335
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.887058138847351
Czechia,CZE,Regulatory Quality: Estimate,RQ.EST,2003,1.13681435585022
Czechia,CZE,Rule of Law: Estimate,RL.EST,2003,0.873709797859192
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,2003,1.01417517662048
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2003,2.35876488685608
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2003,2.08797860145569
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.20381569862366
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,2003,1.7327196598053
Denmark,DNK,Rule of Law: Estimate,RL.EST,2003,1.92051100730896
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,2003,1.60145223140717
Estonia,EST,Control of Corruption: Estimate,CC.EST,2003,0.9227254986763
Estonia,EST,Government Effectiveness: Estimate,GE.EST,2003,0.880270600318909
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.894786238670349
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,2003,1.17419981956482
Estonia,EST,Rule of Law: Estimate,RL.EST,2003,0.770817875862122
Estonia,EST,Voice and Accountability: Estimate,VA.EST,2003,1.0705794095993
Finland,FIN,Control of Corruption: Estimate,CC.EST,2003,2.3741238117218
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2003,2.19400310516357
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.6870174407959
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,2003,1.82632374763489
Finland,FIN,Rule of Law: Estimate,RL.EST,2003,1.95863425731659
Finland,FIN,Voice and Accountability: Estimate,VA.EST,2003,1.57245707511902
France,FRA,Control of Corruption: Estimate,CC.EST,2003,1.30575609207153
France,FRA,Government Effectiveness: Estimate,GE.EST,2003,1.6510945558548
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.179551064968109
France,FRA,Regulatory Quality: Estimate,RQ.EST,2003,1.21546447277069
France,FRA,Rule of Law: Estimate,RL.EST,2003,1.33328890800476
France,FRA,Voice and Accountability: Estimate,VA.EST,2003,1.12266278266907
Germany,DEU,Control of Corruption: Estimate,CC.EST,2003,1.87576138973236
Germany,DEU,Government Effectiveness: Estimate,GE.EST,2003,1.35740518569946
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.577859222888947
Germany,DEU,Regulatory Quality: Estimate,RQ.EST,2003,1.50187790393829
Germany,DEU,Rule of Law: Estimate,RL.EST,2003,1.6375846862793
Germany,DEU,Voice and Accountability: Estimate,VA.EST,2003,1.41355431079865
Greece,GRC,Control of Corruption: Estimate,CC.EST,2003,0.363324075937271
Greece,GRC,Government Effectiveness: Estimate,GE.EST,2003,0.703846335411072
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.477636367082596
Greece,GRC,Regulatory Quality: Estimate,RQ.EST,2003,0.987252712249756
Greece,GRC,Rule of Law: Estimate,RL.EST,2003,0.789709985256195
Greece,GRC,Voice and Accountability: Estimate,VA.EST,2003,1.15667390823364
Hungary,HUN,Control of Corruption: Estimate,CC.EST,2003,0.63568913936615
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,2003,0.827253758907318
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.13186395168304
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,2003,1.11896371841431
Hungary,HUN,Rule of Law: Estimate,RL.EST,2003,0.805350184440613
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,2003,1.16738212108612
Ireland,IRL,Control of Corruption: Estimate,CC.EST,2003,1.41381525993347
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,2003,1.49655044078827
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.34845769405365
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,2003,1.5846620798111
Ireland,IRL,Rule of Law: Estimate,RL.EST,2003,1.48246681690216
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,2003,1.27646601200104
Italy,ITA,Control of Corruption: Estimate,CC.EST,2003,0.48460641503334
Italy,ITA,Government Effectiveness: Estimate,GE.EST,2003,0.743869483470917
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.431488335132599
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,2003,1.04489135742188
Italy,ITA,Rule of Law: Estimate,RL.EST,2003,0.688429892063141
Italy,ITA,Voice and Accountability: Estimate,VA.EST,2003,0.985716998577118
Latvia,LVA,Control of Corruption: Estimate,CC.EST,2003,0.242927804589272
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,2003,0.598321139812469
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.00164318084717
Latvia,LVA,Regulatory Quality: Estimate,RQ.EST,2003,0.954042315483093
Latvia,LVA,Rule of Law: Estimate,RL.EST,2003,0.581859409809113
Latvia,LVA,Voice and Accountability: Estimate,VA.EST,2003,0.767004191875458
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,2003,0.353011250495911
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,2003,0.729680180549622
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.05018544197083
Lithuania,LTU,Regulatory Quality: Estimate,RQ.EST,2003,1.03829526901245
Lithuania,LTU,Rule of Law: Estimate,RL.EST,2003,0.485247015953064
Lithuania,LTU,Voice and Accountability: Estimate,VA.EST,2003,0.920530557632446
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,2003,1.64305710792542
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,2003,1.85602164268494
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.44070816040039
Luxembourg,LUX,Regulatory Quality: Estimate,RQ.EST,2003,1.78860485553741
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,2003,1.82702851295471
Luxembourg,LUX,Voice and Accountability: Estimate,VA.EST,2003,1.53309559822083
Malta,MLT,Control of Corruption: Estimate,CC.EST,2003,0.918518543243408
Malta,MLT,Government Effectiveness: Estimate,GE.EST,2003,0.879186868667603
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.547776222229
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,2003,1.14879059791565
Malta,MLT,Rule of Law: Estimate,RL.EST,2003,1.53995966911316
Malta,MLT,Voice and Accountability: Estimate,VA.EST,2003,1.34463798999786
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2003,1.99590289592743
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,2003,1.95480120182037
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.16180562973022
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,2003,1.71816682815552
Netherlands,NLD,Rule of Law: Estimate,RL.EST,2003,1.70947313308716
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,2003,1.52679491043091
Poland,POL,Control of Corruption: Estimate,CC.EST,2003,0.401545792818069
Poland,POL,Government Effectiveness: Estimate,GE.EST,2003,0.50964617729187
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.578085064888
Poland,POL,Regulatory Quality: Estimate,RQ.EST,2003,0.694821357727051
Poland,POL,Rule of Law: Estimate,RL.EST,2003,0.510291218757629
Poland,POL,Voice and Accountability: Estimate,VA.EST,2003,1.01259672641754
Portugal,PRT,Control of Corruption: Estimate,CC.EST,2003,1.11910235881805
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,2003,1.1067943572998
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.2896888256073
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,2003,1.22237777709961
Portugal,PRT,Rule of Law: Estimate,RL.EST,2003,1.27625250816345
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,2003,1.40957999229431
Romania,ROU,Control of Corruption: Estimate,CC.EST,2003,-0.410669893026352
Romania,ROU,Government Effectiveness: Estimate,GE.EST,2003,-0.283442199230194
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.320030122995377
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,2003,-0.0518503412604332
Romania,ROU,Rule of Law: Estimate,RL.EST,2003,-0.210054367780685
Romania,ROU,Voice and Accountability: Estimate,VA.EST,2003,0.29921892285347
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,2003,0.280685245990753
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,2003,0.668065965175629
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,0.947933495044708
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,2003,0.913023710250854
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,2003,0.331788569688797
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,2003,0.931504726409912
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,2003,0.898586511611938
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,2003,0.897875249385834
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.18649446964264
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,2003,0.881739914417267
Slovenia,SVN,Rule of Law: Estimate,RL.EST,2003,0.849399566650391
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,2003,1.12496137619019
Spain,ESP,Control of Corruption: Estimate,CC.EST,2003,1.3489111661911
Spain,ESP,Government Effectiveness: Estimate,GE.EST,2003,1.81680715084076
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,-0.047485888004303
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,2003,1.30430352687836
Spain,ESP,Rule of Law: Estimate,RL.EST,2003,1.24776077270508
Spain,ESP,Voice and Accountability: Estimate,VA.EST,2003,1.27055943012238
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2003,2.14788365364075
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,2003,2.01690196990967
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2003,1.34161329269409
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,2003,1.61025357246399
Sweden,SWE,Rule of Law: Estimate,RL.EST,2003,1.88671100139618
Sweden,SWE,Voice and Accountability: Estimate,VA.EST,2003,1.54860532283783
Austria,AUT,Control of Corruption: Estimate,CC.EST,2004,2.02662444114685
Austria,AUT,Government Effectiveness: Estimate,GE.EST,2004,1.84377062320709
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,1.08964920043945
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,2004,1.51410281658173
Austria,AUT,Rule of Law: Estimate,RL.EST,2004,1.81666433811188
Austria,AUT,Voice and Accountability: Estimate,VA.EST,2004,1.47565114498138
Belgium,BEL,Control of Corruption: Estimate,CC.EST,2004,1.36038255691528
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,2004,1.85430920124054
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.709136724472046
Belgium,BEL,Regulatory Quality: Estimate,RQ.EST,2004,1.34641647338867
Belgium,BEL,Rule of Law: Estimate,RL.EST,2004,1.31122982501984
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,2004,1.44026613235474
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,2004,0.0682040601968765
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,2004,0.0787450447678566
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.0036307335831224
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,2004,0.707843780517578
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,2004,-0.118167765438557
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,2004,0.5696901679039
Croatia,HRV,Control of Corruption: Estimate,CC.EST,2004,0.239370077848434
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,2004,0.44430086016655
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.686754405498505
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,2004,0.53191602230072
Croatia,HRV,Rule of Law: Estimate,RL.EST,2004,0.0412164889276028
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,2004,0.658320605754852
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,2004,0.873254597187042
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,2004,1.10752463340759
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.380177587270737
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,2004,1.21912789344788
Cyprus,CYP,Rule of Law: Estimate,RL.EST,2004,0.90867418050766
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,2004,0.950031280517578
Czechia,CZE,Control of Corruption: Estimate,CC.EST,2004,0.384490489959717
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,2004,0.864507555961609
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.653875827789307
Czechia,CZE,Regulatory Quality: Estimate,RQ.EST,2004,0.999590992927551
Czechia,CZE,Rule of Law: Estimate,RL.EST,2004,0.758330762386322
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,2004,0.954461276531219
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2004,2.40682458877563
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2004,2.28722190856934
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,1.08433735370636
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,2004,1.74865007400513
Denmark,DNK,Rule of Law: Estimate,RL.EST,2004,1.93052399158478
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,2004,1.80099177360535
Estonia,EST,Control of Corruption: Estimate,CC.EST,2004,0.982846856117249
Estonia,EST,Government Effectiveness: Estimate,GE.EST,2004,0.903343915939331
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.703926205635071
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,2004,1.22550690174103
Estonia,EST,Rule of Law: Estimate,RL.EST,2004,0.883017778396606
Estonia,EST,Voice and Accountability: Estimate,VA.EST,2004,1.09341907501221
Finland,FIN,Control of Corruption: Estimate,CC.EST,2004,2.41011142730713
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2004,2.14761972427368
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,1.61962687969208
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,2004,1.78043079376221
Finland,FIN,Rule of Law: Estimate,RL.EST,2004,1.93988859653473
Finland,FIN,Voice and Accountability: Estimate,VA.EST,2004,1.78360843658447
France,FRA,Control of Corruption: Estimate,CC.EST,2004,1.31116378307343
France,FRA,Government Effectiveness: Estimate,GE.EST,2004,1.75563025474548
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.345115303993225
France,FRA,Regulatory Quality: Estimate,RQ.EST,2004,1.21646451950073
France,FRA,Rule of Law: Estimate,RL.EST,2004,1.42519283294678
France,FRA,Voice and Accountability: Estimate,VA.EST,2004,1.45645833015442
Germany,DEU,Control of Corruption: Estimate,CC.EST,2004,1.84006547927856
Germany,DEU,Government Effectiveness: Estimate,GE.EST,2004,1.46714746952057
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.638884365558624
Germany,DEU,Regulatory Quality: Estimate,RQ.EST,2004,1.46957302093506
Germany,DEU,Rule of Law: Estimate,RL.EST,2004,1.62020444869995
Germany,DEU,Voice and Accountability: Estimate,VA.EST,2004,1.4960401058197
Greece,GRC,Control of Corruption: Estimate,CC.EST,2004,0.450190424919128
Greece,GRC,Government Effectiveness: Estimate,GE.EST,2004,0.785955905914307
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.489336252212524
Greece,GRC,Regulatory Quality: Estimate,RQ.EST,2004,0.836224496364594
Greece,GRC,Rule of Law: Estimate,RL.EST,2004,0.89913421869278
Greece,GRC,Voice and Accountability: Estimate,VA.EST,2004,1.19141495227814
Hungary,HUN,Control of Corruption: Estimate,CC.EST,2004,0.665135562419891
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,2004,0.801826775074005
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.82829761505127
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,2004,1.16811418533325
Hungary,HUN,Rule of Law: Estimate,RL.EST,2004,0.846134841442108
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,2004,1.1494140625
Ireland,IRL,Control of Corruption: Estimate,CC.EST,2004,1.27040612697601
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,2004,1.51924753189087
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,1.17082571983337
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,2004,1.56711328029633
Ireland,IRL,Rule of Law: Estimate,RL.EST,2004,1.51067984104156
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,2004,1.47755229473114
Italy,ITA,Control of Corruption: Estimate,CC.EST,2004,0.36139702796936
Italy,ITA,Government Effectiveness: Estimate,GE.EST,2004,0.628187000751495
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2004,0.269257694482803
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,2004,1.08458256721497
Italy,ITA,Rule of Law: Estimate,RL.EST,2004,0.590003907680511
Italy,ITA,Voice and Accountability: Estimate,VA.EST,2004,1.17716777324677
Latvia,LVA,Control of Corruption: Estimate,CC.EST,2004,0.153246521949768
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,2004,0.574418246746063
